item_nbr,item_nbr_numeric,class,family,perishable,Price
1923218,1923218,1034,GROCERY I,0,15.76051083
1929795,1929795,1016,GROCERY I,0,2.488987196
1929797,1929797,1016,GROCERY I,0,14.16232181
1930065,1930065,1028,GROCERY I,0,14.48432606
1930967,1930967,1004,GROCERY I,0,13.65899441
1933240,1933240,1076,GROCERY I,0,9.882033247
1935601,1935601,1004,GROCERY I,0,7.299996854
1936173,1936173,1004,GROCERY I,0,15.69723712
1936510,1936510,1074,GROCERY I,0,3.790939577
1936589,1936589,1034,GROCERY I,0,13.36025901
1936629,1936629,1034,GROCERY I,0,12.81824724
1937350,1937350,1002,GROCERY I,0,14.08953171
1937443,1937443,1002,GROCERY I,0,13.46686281
1937608,1937608,1034,GROCERY I,0,15.0171535
1937611,1937611,1034,GROCERY I,0,8.85826256
1937662,1937662,1034,GROCERY I,0,2.497890598
1946311,1946311,1036,GROCERY I,0,12.59180894
1946325,1946325,1026,GROCERY I,0,2.968952305
1946668,1946668,1016,GROCERY I,0,6.874862072
1948305,1948305,1074,GROCERY I,0,12.15214216
1948632,1948632,1012,GROCERY I,0,2.961943104
1949872,1949872,1016,GROCERY I,0,14.05859922
1949898,1949898,1026,GROCERY I,0,15.05185506
1950263,1950263,1030,GROCERY I,0,2.301940894
1950658,1950658,1096,GROCERY I,0,6.034012236
1950890,1950890,1076,GROCERY I,0,2.228820615
1954510,1954510,1072,GROCERY I,0,11.45977843
1955347,1955347,1030,GROCERY I,0,12.93506962
1956004,1956004,1076,GROCERY I,0,13.66796927
1956479,1956479,1026,GROCERY I,0,10.54064196
1956622,1956622,1018,GROCERY I,0,5.217188445
1957773,1957773,1003,GROCERY I,0,8.864437097
1958262,1958262,1042,GROCERY I,0,11.16913761
1958268,1958268,1042,GROCERY I,0,15.28357953
1960304,1960304,1032,GROCERY I,0,12.31825686
1961595,1961595,1016,GROCERY I,0,12.44358162
1963540,1963540,1040,GROCERY I,0,3.273786619
1963811,1963811,1040,GROCERY I,0,4.191326126
1963892,1963892,1040,GROCERY I,0,16.62227692
1963919,1963919,1002,GROCERY I,0,2.137369077
1965343,1965343,1032,GROCERY I,0,14.20544631
1965457,1965457,1074,GROCERY I,0,10.0496694
1965853,1965853,1016,GROCERY I,0,11.16080153
1965878,1965878,1016,GROCERY I,0,2.224640104
1965978,1965978,1016,GROCERY I,0,11.66150948
1967038,1967038,1016,GROCERY I,0,3.701995911
1967150,1967150,1040,GROCERY I,0,10.48272309
1967566,1967566,1040,GROCERY I,0,16.01831791
1967642,1967642,1044,GROCERY I,0,2.806399181
1967660,1967660,1044,GROCERY I,0,13.96341181
1967914,1967914,1048,GROCERY I,0,8.668554449
1968073,1968073,1066,GROCERY I,0,11.62398121
1969675,1969675,1030,GROCERY I,0,12.25661525
1969929,1969929,1034,GROCERY I,0,4.752236651
1970207,1970207,1074,GROCERY I,0,6.474907521
1970428,1970428,1026,GROCERY I,0,14.25269653
1973606,1973606,1026,GROCERY I,0,6.792335989
1974931,1974931,1092,GROCERY I,0,2.33707319
1975439,1975439,1034,GROCERY I,0,11.63336621
1975468,1975468,1034,GROCERY I,0,13.70540846
1975512,1975512,1034,GROCERY I,0,5.244655048
1975514,1975514,1034,GROCERY I,0,4.201464364
1975527,1975527,1034,GROCERY I,0,12.03695333
1975558,1975558,1034,GROCERY I,0,8.34902547
1975562,1975562,1034,GROCERY I,0,14.0969554
1975571,1975571,1034,GROCERY I,0,13.61907142
1975578,1975578,1034,GROCERY I,0,9.618106292
1975584,1975584,1034,GROCERY I,0,2.201507778
1975598,1975598,1034,GROCERY I,0,12.21748854
1975602,1975602,1089,GROCERY I,0,2.037963655
1975649,1975649,1022,GROCERY I,0,4.496832408
1975680,1975680,1034,GROCERY I,0,3.252780245
1975686,1975686,1016,GROCERY I,0,6.119230166
1975715,1975715,1034,GROCERY I,0,7.132387476
1976342,1976342,1040,GROCERY I,0,4.489850516
1977218,1977218,1034,GROCERY I,0,2.726968499
1979200,1979200,1044,GROCERY I,0,2.04600107
1980816,1980816,1016,GROCERY I,0,14.14268889
1981370,1981370,1042,GROCERY I,0,10.98604249
1981607,1981607,1014,GROCERY I,0,5.904229077
1982059,1982059,1040,GROCERY I,0,16.17851868
1987120,1987120,1040,GROCERY I,0,10.97511757
1987152,1987152,1040,GROCERY I,0,14.14642909
1987263,1987263,1040,GROCERY I,0,3.481103995
1987383,1987383,1016,GROCERY I,0,8.909116272
1987709,1987709,1016,GROCERY I,0,9.588419262
1988902,1988902,1002,GROCERY I,0,11.32140828
1989346,1989346,1030,GROCERY I,0,9.837732334
1991151,1991151,1048,GROCERY I,0,4.409920501
1991217,1991217,1056,GROCERY I,0,3.832581771
1991561,1991561,1062,GROCERY I,0,2.48740495
1992672,1992672,1034,GROCERY I,0,12.17170735
1993077,1993077,1040,GROCERY I,0,14.60893024
1993195,1993195,1040,GROCERY I,0,16.99655461
1994863,1994863,1072,GROCERY I,0,9.237711593
1994926,1994926,1086,GROCERY I,0,14.48107635
1994941,1994941,1030,GROCERY I,0,2.524928902
1997322,1997322,1042,GROCERY I,0,3.342445794
1997976,1997976,1074,GROCERY I,0,3.049167048
1998078,1998078,1040,GROCERY I,0,9.535195136
1999114,1999114,1070,GROCERY I,0,8.036026515
2001632,2001632,1054,GROCERY I,0,2.2269335
2002412,2002412,1014,GROCERY I,0,13.78346285
2002469,2002469,1014,GROCERY I,0,16.08544845
2002703,2002703,1042,GROCERY I,0,4.589268221
2002963,2002963,1076,GROCERY I,0,5.080739838
2003375,2003375,1036,GROCERY I,0,2.807168764
2003389,2003389,1036,GROCERY I,0,13.61798351
2003409,2003409,1036,GROCERY I,0,8.345127631
2004754,2004754,1040,GROCERY I,0,4.728781106
2005057,2005057,1040,GROCERY I,0,10.41434613
2005335,2005335,1016,GROCERY I,0,3.847444383
2005613,2005613,1004,GROCERY I,0,6.247041051
2005877,2005877,1016,GROCERY I,0,2.869023697
2005984,2005984,1016,GROCERY I,0,3.942692715
2006089,2006089,1076,GROCERY I,0,2.911965619
2006310,2006310,1026,GROCERY I,0,4.348049349
2006630,2006630,1076,GROCERY I,0,12.81246534
2009827,2009827,1028,GROCERY I,0,10.10999842
2010082,2010082,1076,GROCERY I,0,7.508440644
2010125,2010125,1052,GROCERY I,0,3.448365595
2010127,2010127,1072,GROCERY I,0,9.142292103
2010192,2010192,1082,GROCERY I,0,3.521942101
2010216,2010216,1032,GROCERY I,0,16.72237522
2010233,2010233,1050,GROCERY I,0,13.56528951
2010260,2010260,1068,GROCERY I,0,4.020056314
2010269,2010269,1082,GROCERY I,0,10.53125806
2010278,2010278,1032,GROCERY I,0,2.761516446
2010282,2010282,1068,GROCERY I,0,14.808872
2010290,2010290,1068,GROCERY I,0,12.90521539
2010329,2010329,1072,GROCERY I,0,2.856274146
2010356,2010356,1032,GROCERY I,0,11.34821075
2010359,2010359,1068,GROCERY I,0,4.696524876
2010370,2010370,1072,GROCERY I,0,6.689157875
2010379,2010379,1052,GROCERY I,0,15.81601656
2010404,2010404,1072,GROCERY I,0,10.81141385
2010419,2010419,1072,GROCERY I,0,4.420658917
2010428,2010428,1032,GROCERY I,0,5.395602906
2010444,2010444,1068,GROCERY I,0,8.829139304
2010456,2010456,1052,GROCERY I,0,2.024628983
2010487,2010487,1052,GROCERY I,0,3.280173811
2010498,2010498,1052,GROCERY I,0,16.82577257
2010511,2010511,1032,GROCERY I,0,5.429329609
2010519,2010519,1068,GROCERY I,0,14.97237233
2010568,2010568,1072,GROCERY I,0,15.10695836
2010574,2010574,1082,GROCERY I,0,6.203261858
2010598,2010598,1050,GROCERY I,0,3.613266483
2010615,2010615,1032,GROCERY I,0,13.79093721
2010652,2010652,1032,GROCERY I,0,4.392795209
2010667,2010667,1072,GROCERY I,0,4.276921581
2010676,2010676,1072,GROCERY I,0,5.005329585
2010693,2010693,1072,GROCERY I,0,14.85401228
2010702,2010702,1052,GROCERY I,0,11.77188153
2010743,2010743,1032,GROCERY I,0,10.78279312
2010756,2010756,1032,GROCERY I,0,5.863408808
2010762,2010762,1032,GROCERY I,0,13.29403887
2010766,2010766,1072,GROCERY I,0,3.260640169
2010779,2010779,1032,GROCERY I,0,2.09358599
2010786,2010786,1050,GROCERY I,0,15.27232199
2010793,2010793,1032,GROCERY I,0,6.319971631
2010880,2010880,1032,GROCERY I,0,13.79816702
2010885,2010885,1094,GROCERY I,0,16.3065272
2010902,2010902,1072,GROCERY I,0,8.657355759
2010913,2010913,1082,GROCERY I,0,3.499014951
2010916,2010916,1032,GROCERY I,0,14.79152506
2010918,2010918,1032,GROCERY I,0,3.661782977
2010945,2010945,1068,GROCERY I,0,7.70466435
2010959,2010959,1050,GROCERY I,0,3.997332443
2010964,2010964,1050,GROCERY I,0,14.46457787
2010989,2010989,1068,GROCERY I,0,12.69940938
2011008,2011008,1032,GROCERY I,0,16.80053888
2011073,2011073,1032,GROCERY I,0,5.295381562
2011080,2011080,1072,GROCERY I,0,4.434828938
2011105,2011105,1082,GROCERY I,0,4.217685464
2011110,2011110,1052,GROCERY I,0,16.71928452
2011114,2011114,1032,GROCERY I,0,15.96038345
2011127,2011127,1068,GROCERY I,0,11.26124443
2011148,2011148,1068,GROCERY I,0,4.53806277
2011153,2011153,1052,GROCERY I,0,8.347517982
2011155,2011155,1032,GROCERY I,0,2.484918527
2011200,2011200,1032,GROCERY I,0,2.704590117
2011208,2011208,1050,GROCERY I,0,2.989345426
2011211,2011211,1032,GROCERY I,0,12.28920804
2011218,2011218,1082,GROCERY I,0,12.69487787
2011220,2011220,1032,GROCERY I,0,3.223922488
2011225,2011225,1032,GROCERY I,0,11.10110618
2011243,2011243,1032,GROCERY I,0,15.09311658
2011259,2011259,1032,GROCERY I,0,3.211769397
2011266,2011266,1050,GROCERY I,0,5.344927777
2011328,2011328,1072,GROCERY I,0,2.802550727
2011329,2011329,1083,GROCERY I,0,11.27158365
2011346,2011346,1068,GROCERY I,0,6.214098968
2011399,2011399,1050,GROCERY I,0,9.60652117
2011401,2011401,1068,GROCERY I,0,15.34534662
2011437,2011437,1063,GROCERY I,0,7.933811436
2011448,2011448,1063,GROCERY I,0,7.813709692
2011449,2011449,1052,GROCERY I,0,6.026945828
2011450,2011450,1035,GROCERY I,0,2.752022123
2011451,2011451,1063,GROCERY I,0,3.682733698
2011457,2011457,1063,GROCERY I,0,7.254916561
2011459,2011459,1063,GROCERY I,0,14.96216819
2011463,2011463,1052,GROCERY I,0,8.75835401
2011468,2011468,1063,GROCERY I,0,4.269686752
2011470,2011470,1063,GROCERY I,0,14.73723766
2011471,2011471,1027,GROCERY I,0,2.645702519
2011872,2011872,1084,GROCERY I,0,15.45613724
2011910,2011910,1074,GROCERY I,0,8.521004209
2012576,2012576,1042,GROCERY I,0,7.219046163
2012591,2012591,1042,GROCERY I,0,13.54620011
2013621,2013621,1010,GROCERY I,0,4.902673678
2013651,2013651,1010,GROCERY I,0,7.937811986
2013674,2013674,1010,GROCERY I,0,6.562777683
2014922,2014922,1002,GROCERY I,0,3.950456079
2015628,2015628,1077,GROCERY I,0,10.8670462
2015646,2015646,1073,GROCERY I,0,13.31671036
2015820,2015820,1077,GROCERY I,0,10.9926089
2015898,2015898,1073,GROCERY I,0,2.461226224
2016362,2016362,1040,GROCERY I,0,12.80406797
2016795,2016795,1008,GROCERY I,0,12.08953833
2016864,2016864,1040,GROCERY I,0,14.93163864
2017343,2017343,1026,GROCERY I,0,5.491552479
2019084,2019084,1028,GROCERY I,0,12.73970659
2026312,2026312,1016,GROCERY I,0,15.36313522
2026369,2026369,1072,GROCERY I,0,2.172148788
2026444,2026444,1034,GROCERY I,0,4.355615196
2026454,2026454,1034,GROCERY I,0,8.061338129
2026501,2026501,1034,GROCERY I,0,11.4104748
2026597,2026597,1060,GROCERY I,0,11.3105257
2026609,2026609,1034,GROCERY I,0,4.744349279
2026631,2026631,1060,GROCERY I,0,14.50422658
2026650,2026650,1034,GROCERY I,0,14.65586621
2026683,2026683,1034,GROCERY I,0,13.26789682
2026801,2026801,1060,GROCERY I,0,10.47739805
2026858,2026858,1034,GROCERY I,0,10.63844039
2026893,2026893,1034,GROCERY I,0,12.39777735
2026945,2026945,1034,GROCERY I,0,13.5616147
2026959,2026959,1034,GROCERY I,0,9.620355012
2026983,2026983,1034,GROCERY I,0,12.50117259
2027090,2027090,1060,GROCERY I,0,7.994350166
2027203,2027203,1034,GROCERY I,0,15.98703443
2027252,2027252,1034,GROCERY I,0,2.639082923
2028983,2028983,1010,GROCERY I,0,10.06330211
2030002,2030002,1006,GROCERY I,0,11.99177098
2030822,2030822,1040,GROCERY I,0,5.733612609
2031325,2031325,1040,GROCERY I,0,16.56775317
2033992,2033992,1033,GROCERY I,0,2.581362502
2034212,2034212,1016,GROCERY I,0,14.73192912
2035258,2035258,1086,GROCERY I,0,13.92963584
2036676,2036676,1040,GROCERY I,0,14.42323853
2040614,2040614,1041,GROCERY I,0,5.411013252
2042314,2042314,1030,GROCERY I,0,12.1218978
2043261,2043261,1094,GROCERY I,0,16.3531317
2043559,2043559,1078,GROCERY I,0,11.29934125
2045493,2045493,1028,GROCERY I,0,6.451260152
2045533,2045533,1075,GROCERY I,0,15.60569921
2046260,2046260,1026,GROCERY I,0,8.377181463
2047495,2047495,1042,GROCERY I,0,14.32905204
2048113,2048113,1016,GROCERY I,0,9.478679192
2048139,2048139,1016,GROCERY I,0,15.93503375
2048141,2048141,1016,GROCERY I,0,5.490504352
2048163,2048163,1016,GROCERY I,0,11.55072477
2048164,2048164,1016,GROCERY I,0,8.189082308
2048182,2048182,1016,GROCERY I,0,11.15671929
2048193,2048193,1016,GROCERY I,0,5.124203057
2048242,2048242,1016,GROCERY I,0,6.794038669
2048246,2048246,1016,GROCERY I,0,11.35726287
2048248,2048248,1016,GROCERY I,0,4.429801015
2048271,2048271,1016,GROCERY I,0,8.760586769
2048279,2048279,1016,GROCERY I,0,2.91965979
2048300,2048300,1016,GROCERY I,0,7.457396245
2048313,2048313,1016,GROCERY I,0,7.35062229
2048323,2048323,1016,GROCERY I,0,15.66621469
2048362,2048362,1016,GROCERY I,0,10.89173559
2048374,2048374,1016,GROCERY I,0,16.48593079
2048381,2048381,1016,GROCERY I,0,13.98143849
2048399,2048399,1016,GROCERY I,0,7.709163521
2048406,2048406,1016,GROCERY I,0,9.495579951
2048421,2048421,1016,GROCERY I,0,6.127425911
2048471,2048471,1016,GROCERY I,0,15.56236562
2048515,2048515,1016,GROCERY I,0,2.001972734
2048546,2048546,1016,GROCERY I,0,6.871819496
2048596,2048596,1016,GROCERY I,0,6.178141119
2048609,2048609,1016,GROCERY I,0,7.920203162
2048624,2048624,1016,GROCERY I,0,6.012293541
2048633,2048633,1016,GROCERY I,0,11.33372292
2048674,2048674,1016,GROCERY I,0,10.91922916
2049304,2049304,1035,GROCERY I,0,10.22941562
2052563,2052563,1016,GROCERY I,0,4.358976406
2053415,2053415,1082,GROCERY I,0,10.00660219
2054300,2054300,1040,GROCERY I,0,6.119064797
2056557,2056557,1004,GROCERY I,0,15.28095493
2057762,2057762,1028,GROCERY I,0,8.96309925
2058362,2058362,1052,GROCERY I,0,13.85898557
2061781,2061781,1074,GROCERY I,0,13.57128411
2067056,2067056,1016,GROCERY I,0,2.143607625
2067123,2067123,1008,GROCERY I,0,3.107267482
2067333,2067333,1036,GROCERY I,0,8.300721774
2068536,2068536,1028,GROCERY I,0,6.152588291
2075733,2075733,1068,GROCERY I,0,13.13404602
2076761,2076761,1068,GROCERY I,0,7.686642657
2088860,2088860,1006,GROCERY I,0,13.08607133
2088922,2088922,1076,GROCERY I,0,12.90416796
2088946,2088946,1026,GROCERY I,0,2.096466492
2089036,2089036,1034,GROCERY I,0,14.53979195
2089224,2089224,1026,GROCERY I,0,5.586945818
2089276,2089276,1006,GROCERY I,0,12.56993574
2089339,2089339,1006,GROCERY I,0,2.424125802
2108569,2108569,1086,GROCERY I,0,6.208905269
2108843,2108843,1086,GROCERY I,0,10.95504575
2109909,2109909,1074,GROCERY I,0,2.98718089
2109969,2109969,1060,GROCERY I,0,15.96703458
2112461,2112461,1030,GROCERY I,0,6.710210954
2112462,2112462,1030,GROCERY I,0,12.0021434
2114566,2114566,1034,GROCERY I,0,13.95376125
2114752,2114752,1034,GROCERY I,0,3.758043802
2116139,2116139,1068,GROCERY I,0,3.971451985
2116416,2116416,1060,GROCERY I,0,10.29955865
2118662,2118662,1010,GROCERY I,0,11.05336531
2120180,2120180,1006,GROCERY I,0,13.93811531
2120216,2120216,1006,GROCERY I,0,15.37557225
2120506,2120506,1040,GROCERY I,0,4.125977889
2120681,2120681,1028,GROCERY I,0,11.23773213
2120723,2120723,1068,GROCERY I,0,16.38349589
2120768,2120768,1040,GROCERY I,0,7.853335063
2121610,2121610,1036,GROCERY I,0,7.788399119
2121690,2121690,1036,GROCERY I,0,6.031377538
2122188,2122188,1084,GROCERY I,0,5.352110938
2122868,2122868,1088,GROCERY I,0,10.5762931
2123410,2123410,1012,GROCERY I,0,12.2525439
2123463,2123463,1076,GROCERY I,0,15.17343761
2123468,2123468,1068,GROCERY I,0,12.51157539
2123727,2123727,1028,GROCERY I,0,6.908468145
2123747,2123747,1022,GROCERY I,0,7.661607078
2123750,2123750,1008,GROCERY I,0,8.015658742
2123775,2123775,1030,GROCERY I,0,16.11798343
2123791,2123791,1068,GROCERY I,0,7.418504715
2124705,2124705,1040,GROCERY I,0,5.522619294
2125814,2125814,1042,GROCERY I,0,9.705158673
2126842,2126842,1030,GROCERY I,0,8.272831384
2127175,2127175,1026,GROCERY I,0,12.24327096
2127206,2127206,1040,GROCERY I,0,6.483368498
2127544,2127544,1040,GROCERY I,0,7.877402416
2127651,2127651,1068,GROCERY I,0,5.680353579
2127733,2127733,1068,GROCERY I,0,16.53518991
2127921,2127921,1028,GROCERY I,0,3.358811778
2127992,2127992,1028,GROCERY I,0,3.692817884
2129334,2129334,1086,GROCERY I,0,2.903686567
2129350,2129350,1086,GROCERY I,0,5.960691085
2129387,2129387,1068,GROCERY I,0,15.20147559
2129515,2129515,1042,GROCERY I,0,11.7192137
2129678,2129678,1030,GROCERY I,0,12.98611872
2129786,2129786,1016,GROCERY I,0,7.820460637
2129790,2129790,1094,GROCERY I,0,7.1165363
2129892,2129892,1092,GROCERY I,0,12.84168136
2129994,2129994,1092,GROCERY I,0,14.8404662
2130131,2130131,1092,GROCERY I,0,10.20163136
2130219,2130219,1094,GROCERY I,0,12.5075834
2130265,2130265,1094,GROCERY I,0,11.13177959
2130352,2130352,1094,GROCERY I,0,9.76896608
2130474,2130474,1064,GROCERY I,0,7.359037628
2130521,2130521,1040,GROCERY I,0,13.01078026
2130526,2130526,1030,GROCERY I,0,3.738424195
2131572,2131572,1002,GROCERY I,0,3.333236533
2131699,2131699,1002,GROCERY I,0,8.927416824
2132163,2132163,1040,GROCERY I,0,4.07766975
2132318,2132318,1002,GROCERY I,0,15.21967236
2132945,2132945,1026,GROCERY I,0,8.644585927
2132957,2132957,1068,GROCERY I,0,10.31409532
167437,167437,1236,GROCERY II,0,3.593577566
210520,210520,1236,GROCERY II,0,4.260577101
315463,315463,1236,GROCERY II,0,3.10971573
317285,317285,1236,GROCERY II,0,15.65717141
364865,364865,1236,GROCERY II,0,11.82061356
776622,776622,1236,GROCERY II,0,8.697754898
779122,779122,1236,GROCERY II,0,4.873599166
1109173,1109173,1236,GROCERY II,0,15.28051781
1167188,1167188,1236,GROCERY II,0,13.78951549
1412379,1412379,1236,GROCERY II,0,12.57201174
1954771,1954771,1236,GROCERY II,0,16.08315841
2048874,2048874,1236,GROCERY II,0,7.407244063
2053630,2053630,1236,GROCERY II,0,15.45861655
2117783,2117783,1236,GROCERY II,0,13.30516745
818588,818588,6706,HARDWARE,0,55.75908646
818590,818590,6706,HARDWARE,0,51.50854873
820500,820500,6706,HARDWARE,0,52.94288378
1903391,1903391,6706,HARDWARE,0,60.12971832
1366212,1366212,6257,HOME AND KITCHEN I,0,31.77363476
1366213,1366213,6257,HOME AND KITCHEN I,0,36.96476115
1367273,1367273,6212,HOME AND KITCHEN I,0,23.06480922
1368456,1368456,6267,HOME AND KITCHEN I,0,24.36912881
1368479,1368479,6269,HOME AND KITCHEN I,0,12.88865335
1368480,1368480,6269,HOME AND KITCHEN I,0,25.94477998
1368488,1368488,6269,HOME AND KITCHEN I,0,25.82447619
1369793,1369793,6238,HOME AND KITCHEN I,0,17.66094148
1370542,1370542,6223,HOME AND KITCHEN I,0,39.71695335
1370547,1370547,6257,HOME AND KITCHEN I,0,37.46732185
1370548,1370548,6257,HOME AND KITCHEN I,0,27.55074656
1370552,1370552,6257,HOME AND KITCHEN I,0,23.35102017
1370564,1370564,6269,HOME AND KITCHEN I,0,39.29740519
1370565,1370565,6269,HOME AND KITCHEN I,0,50.04737607
1370566,1370566,6269,HOME AND KITCHEN I,0,41.28062513
1370568,1370568,6269,HOME AND KITCHEN I,0,14.98330673
1370572,1370572,6269,HOME AND KITCHEN I,0,41.3220205
1370574,1370574,6269,HOME AND KITCHEN I,0,25.47113744
1370587,1370587,6269,HOME AND KITCHEN I,0,31.11128816
1370588,1370588,6269,HOME AND KITCHEN I,0,31.17923686
1370589,1370589,6269,HOME AND KITCHEN I,0,37.47436498
1371395,1371395,6246,HOME AND KITCHEN I,0,44.09666182
1372308,1372308,6212,HOME AND KITCHEN I,0,43.01622863
1372309,1372309,6212,HOME AND KITCHEN I,0,15.7212581
1372511,1372511,6206,HOME AND KITCHEN I,0,14.0846005
1372563,1372563,6260,HOME AND KITCHEN I,0,39.23407005
1372566,1372566,6232,HOME AND KITCHEN I,0,26.00110341
1373394,1373394,6232,HOME AND KITCHEN I,0,20.25386617
1373408,1373408,6258,HOME AND KITCHEN I,0,43.3428067
1373409,1373409,6262,HOME AND KITCHEN I,0,41.92672376
1379151,1379151,6257,HOME AND KITCHEN I,0,26.95445088
1379154,1379154,6257,HOME AND KITCHEN I,0,19.13228983
1379158,1379158,6257,HOME AND KITCHEN I,0,38.94214943
1379194,1379194,6269,HOME AND KITCHEN I,0,47.86611221
1379210,1379210,6269,HOME AND KITCHEN I,0,29.03821565
1386120,1386120,6246,HOME AND KITCHEN I,0,20.70289466
1386506,1386506,6206,HOME AND KITCHEN I,0,38.27163822
1386695,1386695,6262,HOME AND KITCHEN I,0,31.78697024
1386696,1386696,6266,HOME AND KITCHEN I,0,26.8044381
1388521,1388521,6253,HOME AND KITCHEN I,0,31.66901366
1388559,1388559,6269,HOME AND KITCHEN I,0,18.62587515
1388568,1388568,6269,HOME AND KITCHEN I,0,33.8243951
1388574,1388574,6269,HOME AND KITCHEN I,0,14.1309869
1420007,1420007,6266,HOME AND KITCHEN I,0,37.7397037
1430080,1430080,6258,HOME AND KITCHEN I,0,12.99507146
1430081,1430081,6258,HOME AND KITCHEN I,0,26.71202987
1430082,1430082,6258,HOME AND KITCHEN I,0,36.73265305
1430083,1430083,6258,HOME AND KITCHEN I,0,43.39088872
1909724,1909724,6230,HOME AND KITCHEN I,0,18.59285868
1909748,1909748,6222,HOME AND KITCHEN I,0,16.30963263
1954748,1954748,6269,HOME AND KITCHEN I,0,16.41595116
1954766,1954766,6269,HOME AND KITCHEN I,0,24.02064496
1963684,1963684,6246,HOME AND KITCHEN I,0,29.32194834
1963752,1963752,6246,HOME AND KITCHEN I,0,22.86384957
1971730,1971730,6242,HOME AND KITCHEN I,0,31.22549965
1971792,1971792,6242,HOME AND KITCHEN I,0,16.02551346
1972039,1972039,6242,HOME AND KITCHEN I,0,32.46276716
1972138,1972138,6242,HOME AND KITCHEN I,0,48.28396643
1972227,1972227,6242,HOME AND KITCHEN I,0,27.25448655
1972316,1972316,6242,HOME AND KITCHEN I,0,35.99477576
1972443,1972443,6242,HOME AND KITCHEN I,0,30.5063553
1972462,1972462,6242,HOME AND KITCHEN I,0,30.24747695
